"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","Neighborhood"
714,190,0.6,98.73,4,5,1970,1970,160,7.89,0,1.71,9.6,960,0,0,9.6,1,0,1,0,3,1,6,0,1970,2,5.76,0,2.88,0,0,0,0,0,5,2006,129000,"BrkSide"
715,60,0.69,135.17,6,8,1976,2005,289,5.33,0,1.92,7.25,725,754,0,14.79,0,0,2,1,3,1,6,0,1976,2,4.75,0,0.44,0,0,0,0,0,3,2010,130500,"Sawyer"
716,20,0.78,101.4,6,5,1974,1974,174,0,0,10.64,10.64,1350,0,0,13.5,0,0,2,0,3,1,7,1,1974,2,4.78,0,0,0,0,0,0,0,8,2009,165000,"NWAmes"
717,70,0.6,108,7,8,1890,1998,0,0,0,7.18,7.18,1576,978,0,25.54,0,0,1,1,3,1,8,0,1996,2,7.04,0,0.48,1.43,0,0,0,0,7,2007,159500,"OldTown"
718,20,0.8,100,5,6,1973,2000,0,10.84,0,0.92,11.76,1178,0,0,11.78,0,1,1,1,3,1,5,1,1973,2,4.39,2.24,0,0,0,0,0,0,11,2008,157000,"NWAmes"
719,60,0.96,105.42,7,5,1993,1994,651,11.73,0,1.38,13.11,1325,1093,0,24.18,1,0,2,1,3,1,9,1,1993,3,9.83,2.5,1.54,2.16,0,0,0,0,8,2008,341000,"NoRidge"
720,20,0.69,99.2,5,6,1969,1969,0,5.23,0,4.48,9.71,971,0,0,9.71,0,0,1,1,3,1,5,1,1969,1,3,0,0,0,0,0,0,0,5,2006,128500,"CollgCr"
721,120,0.69,65.63,8,5,1985,1985,0,11.48,0,5.94,17.42,1742,0,0,17.42,1,0,2,0,2,1,5,1,1985,2,5.64,1.14,0.28,2.34,0,0,0,0,12,2006,275000,"StoneBr"
722,120,0.69,44.26,6,5,2004,2004,169,6.62,0,1.86,8.48,848,0,0,8.48,1,0,1,0,1,1,3,0,2004,2,4.2,1.6,0,0,0,0,0,0,5,2010,143000,"CollgCr"
723,20,0.7,81.2,4,7,1970,1970,0,1.91,0,6.73,8.64,864,0,0,8.64,0,0,1,0,3,1,5,0,1994,2,4.63,0,0,0,0,0,0,0,7,2009,124500,"NAmes"
724,50,0.6,81.72,4,6,1954,1972,0,0,0,9.41,9.41,997,473,0,14.7,0,0,2,0,4,1,7,0,1958,1,5.48,0,0,0,0,1.56,0,0,5,2008,135000,"Edwards"
725,20,0.86,132.86,9,5,2007,2008,340,12.34,0,4.64,16.98,1698,0,0,16.98,1,0,2,0,3,1,8,1,2007,3,7.68,3.27,0.64,0,0,0,0,0,2,2009,320000,"Edwards"
726,20,0.6,69.6,4,6,1970,1970,0,3.75,2.39,2.5,8.64,864,0,0,8.64,0,0,1,0,3,1,5,0,1989,2,6.6,0.96,0,0,0,0,0,500,11,2009,120500,"NAmes"
727,20,0.69,216.95,6,9,1988,2007,260,8.08,0,0.72,8.8,1680,0,0,16.8,1,0,2,0,3,1,5,1,1988,2,5.4,2.92,0.44,0,182,0,0,0,12,2009,222000,"Crawfor"
728,20,0.64,73.14,7,5,2007,2007,82,7.24,0,5.08,12.32,1232,0,0,12.32,1,0,2,0,2,1,6,0,2007,2,6.32,1.32,0,0,0,0,0,0,2,2009,194500,"CollgCr"
729,90,0.85,114.75,5,5,1958,1958,95,0,0,15.84,15.84,1776,0,0,17.76,1,0,2,0,4,2,9,0,1968,3,8.88,0,0.25,0,0,0,0,0,7,2009,110000,"NAmes"
730,30,0.52,62.4,4,5,1925,1950,0,1.52,0,6.28,7.8,848,0,3.6,12.08,0,0,1,0,2,1,5,0,1962,2,5.39,0,0.23,1.12,0,0,0,0,1,2009,103000,"IDOTRR"
731,120,0.39,53.89,8,5,1995,1996,0,11.8,0,4.15,15.95,1616,0,0,16.16,1,0,2,0,2,1,5,1,1995,2,6.08,2.37,1.52,0,0,0,0,0,3,2010,236500,"StoneBr"
732,80,0.73,95.9,7,5,2003,2003,442,7.86,0,0.82,8.68,1146,0,0,11.46,1,0,2,0,3,1,6,1,2003,2,4.38,1.6,0.22,0,0,0,0,0,5,2007,187500,"Timber"
733,60,0.75,114.04,7,5,1998,1999,202,2.52,0,9.01,11.53,1153,878,0,20.31,0,0,2,1,3,1,8,1,1998,2,5.41,1.92,0.84,0,0,0,0,0,7,2008,222500,"CollgCr"
734,20,0.8,100,5,6,1961,1983,0,5.94,0,2.7,8.64,1144,0,0,11.44,1,0,1,0,3,1,6,1,1961,1,2.64,1.65,0,0,0,0,0,400,3,2009,131400,"Sawyer"
735,20,0.69,89.78,5,5,1968,1968,0,0,0,9.48,9.48,948,0,0,9.48,0,0,1,0,3,1,6,0,1968,1,3,1.47,0,0,0,0,0,0,5,2007,108000,"Sawyer"
736,75,0.6,108,7,7,1914,1970,0,3.9,0,4.9,8.8,880,888,0,17.68,0,0,1,1,2,1,6,2,1914,2,3.2,0,3.41,0,0,0,0,0,10,2006,163000,"OldTown"
737,90,0.6,85.44,3,4,1950,1950,0,0,0,0,0,1040,0,0,10.4,0,0,2,0,2,2,6,0,1949,2,4,0,0,0,0,0,0,0,7,2006,93500,"NAmes"
738,60,0.72,104.63,8,5,2005,2005,0,0,0,8.93,8.93,901,900,0,18.01,0,0,2,1,3,1,8,1,2005,3,8,0,1.16,0,0,0,0,0,6,2006,239900,"Gilbert"
739,90,0.6,108,5,5,1987,1988,0,12,0,0,12,1200,0,0,12,3,0,3,0,3,1,5,0,1980,0,0,1.2,0,0,0,0,0,0,3,2009,179000,"Edwards"
740,60,0.65,93.13,7,5,2004,2004,0,0,0,8.64,8.64,864,864,0,17.28,0,0,2,1,3,1,7,0,2004,2,5.72,1.87,0.56,0,0,0,0,0,4,2009,190000,"CollgCr"
741,70,0.6,96,5,7,1910,2002,0,0,0,2.64,2.64,768,664,0,14.32,0,0,2,0,2,1,7,0,1910,2,3.6,2.7,0,1.12,0,0,0,0,5,2007,132000,"OldTown"
742,20,0.65,67.68,6,8,1961,1996,0,8.32,0,0.8,9.12,912,0,0,9.12,1,1,1,0,3,1,5,0,1962,1,2.88,1.68,0,0,0,0,0,0,5,2008,142000,"Sawyer"
743,20,0.65,84.5,7,5,2000,2001,108,0,0,13.49,13.49,1349,0,0,13.49,0,0,2,0,3,1,6,0,2000,2,5.39,1.2,0.55,0,0,0,0,0,12,2007,179000,"SawyerW"
744,80,0.7,128.86,5,6,1963,1999,0,4.44,0,0.76,5.2,1464,0,0,14.64,0,1,2,0,3,1,6,1,1997,2,4.8,3.02,0,0,0,1,0,0,10,2009,175000,"Sawyer"
745,120,0.41,53.95,8,5,1993,1993,0,7.33,0,6.04,13.37,1337,0,0,13.37,1,0,2,0,2,1,5,1,1993,2,4.62,0.96,0,0.7,168,0,0,0,10,2008,180000,"StoneBr"
746,60,0.69,89.63,8,9,1976,1996,289,5.75,0.8,4.87,11.42,1175,1540,0,27.15,0,1,3,1,4,1,11,2,1994,2,8.31,0,2.04,0,0,0,0,0,7,2008,299800,"NWAmes"
747,60,0.69,87.95,7,5,2000,2000,0,3,0,6.52,9.52,980,1276,0,22.56,0,0,2,1,4,1,8,1,2000,2,5.54,2.24,0.54,0,0,0,0,0,4,2009,236000,"Gilbert"
748,70,0.65,117,7,7,1880,2003,0,0,0,12.4,12.4,1320,1320,0,26.4,0,0,1,1,4,1,8,1,1950,4,8.64,1.81,0,3.86,0,0,0,0,5,2009,265979,"OldTown"
749,20,0.59,105.93,7,5,1996,1996,338,9.19,0,8.01,17.2,1720,0,0,17.2,1,0,2,0,3,1,7,1,1996,2,5.27,2.4,0.56,1.54,0,0,0,0,3,2010,260400,"NoRidge"
750,50,0.5,84.05,4,3,1945,1950,0,0,0,0,0,1088,441,0,15.29,0,0,2,0,4,1,9,0,1945,1,2.4,0.92,0,1.85,0,0,0,0,4,2009,98000,"Edwards"
751,50,0.55,88,4,7,1910,2004,0,0,0,5.76,5.76,792,348,0,11.4,0,0,1,0,3,1,7,0,1980,0,0,0,1.6,0,0,0,0,0,6,2010,96500,"OldTown"
752,60,0.69,77.5,7,5,2003,2003,0,0,0,6.6,6.6,660,660,0,13.2,0,0,2,1,3,1,6,0,2003,2,4,0,0.48,0,0,0,0,0,8,2007,162000,"Gilbert"
753,20,0.79,92.36,6,5,1997,1997,0,12,0,2.79,14.79,1494,0,0,14.94,1,0,2,0,3,1,6,0,1997,2,5.76,1.68,0.27,0,0,0,0,0,7,2006,217000,"CollgCr"
754,60,0.8,102.4,8,5,2005,2005,178,0,0,10.3,10.3,1038,1060,0,20.98,0,0,2,1,3,1,8,1,2005,3,8.78,1.92,0.52,0,0,0,0,0,3,2006,275500,"NridgHt"
755,20,0.61,79.3,6,8,1969,2005,0,4.39,4.72,1.15,10.26,1026,0,0,10.26,1,0,1,0,3,1,5,0,1969,2,4.4,1.71,0.48,0,0,0,0,0,7,2009,156000,"NAmes"
756,160,0.34,32.3,6,5,1999,1999,894,3.81,0,3.48,7.29,742,729,0,14.71,0,0,2,1,3,1,6,0,1999,2,4.4,0,0.24,0,0,0,0,0,3,2009,172500,"Somerst"
757,60,0.68,107.69,8,5,2007,2007,0,0.2,0,8.46,8.66,866,902,0,17.68,0,0,2,1,3,1,7,0,2007,2,5.78,1.44,1.05,0,0,0,0,0,4,2009,212000,"CollgCr"
758,60,0.69,116.16,6,5,1978,1978,328,4.38,0,2.34,6.72,672,714,0,13.86,0,0,2,1,3,1,6,1,1978,2,4.4,3.35,0,0,0,0,0,0,4,2010,158900,"Sawyer"
759,160,0.24,22.8,7,5,1999,1999,360,5.49,0,1.95,7.44,757,744,0,15.01,0,0,2,1,3,1,6,0,1999,2,4.4,0,0,0,0,0,0,0,8,2008,179400,"Somerst"
760,60,0.65,122.57,8,5,1995,1995,513,0.56,0.64,11.98,13.18,1328,1203,0,25.31,0,0,2,1,4,1,9,1,1995,3,7.52,2.22,0.98,0,0,0,0,0,11,2007,290000,"NoRidge"
761,20,0.7,91,6,6,1959,1959,0,6.12,0,2.52,8.64,864,0,0,8.64,0,0,1,0,2,1,5,0,2008,1,3,0,0,0,0,0,0,450,10,2009,127500,"NAmes"
762,30,0.6,69.11,5,5,1924,1950,0,4.05,0,7.4,11.45,1301,0,0,13.01,0,0,1,0,2,1,5,0,1965,2,4.4,0,0,0,0,0,0,0,10,2009,100000,"BrkSide"
763,60,0.72,86.4,7,5,2009,2009,0,0.24,0,7.32,7.56,764,783,0,15.47,0,0,2,1,3,1,7,0,2009,2,6.14,1.69,0.45,0,0,0,0,0,6,2010,215200,"Somerst"
764,60,0.82,94.3,8,5,1999,1999,673,11.63,0,0.89,12.52,1268,1097,0,23.65,1,0,2,1,3,1,8,1,1999,3,8.56,0,1.28,0,0,1.8,0,0,7,2009,337000,"NoRidge"
765,120,0.3,95.49,8,5,1995,1996,0,4.37,10.57,0,14.94,1494,0,0,14.94,1,0,1,1,2,1,6,1,1995,2,4.81,0,0.3,0,0,2.16,0,0,4,2006,270000,"Veenker"
766,20,0.75,145.87,9,5,2008,2008,284,0,0,14.98,14.98,1506,0,0,15.06,0,0,2,0,2,1,6,1,2008,2,5.92,0,1.74,0,0,0,0,0,8,2008,264132,"Somerst"
767,60,0.8,104.21,7,5,1988,1988,42,3.94,0,5.86,9.8,980,734,0,17.14,0,0,2,1,3,1,7,1,1988,2,4.96,2.28,0.66,1.56,0,0,0,500,3,2010,196500,"NWAmes"
768,50,0.75,125.08,6,7,1940,1985,0,6.6,0,3.23,9.83,983,767,0,17.5,1,0,2,0,4,1,7,0,1989,1,4.23,2.45,0,1.56,0,0,0,1300,7,2008,160000,"Mitchel"
769,20,0.7,91,7,5,2004,2005,0,0.24,0,18.36,18.6,1836,0,0,18.36,0,0,2,0,3,1,8,1,2004,2,4.84,1.2,0.33,0,0,0,0,0,10,2006,216837,"CollgCr"
770,60,0.47,535.04,8,5,2003,2003,603,14.16,0,2.34,16.5,1690,1589,0,32.79,1,0,3,1,4,1,12,1,2003,3,8.41,5.03,0.36,0,0,2.1,0,0,6,2010,538000,"StoneBr"
771,85,0.69,72.52,5,5,1982,1982,0,6.85,0,1.73,8.58,858,0,0,8.58,1,0,1,0,2,1,5,0,1983,2,5.76,1.2,0,0,0,0,0,0,4,2009,134900,"Sawyer"
772,20,0.67,88.77,4,5,1951,1951,0,8.36,0,0,8.36,1220,0,0,12.2,0,0,1,0,2,1,6,0,1951,2,3.96,0,0,0,0,0,0,0,4,2006,102000,"Edwards"
773,80,0.94,78.19,6,5,1976,1976,0,4.22,1.27,4.8,10.29,1117,0,0,11.17,1,0,1,0,3,1,6,1,1976,2,6.72,1.44,0,0,0,0,0,0,3,2010,107000,"Edwards"
774,20,0.7,101.5,5,5,1958,1958,1,4.56,0,4.56,9.12,912,0,0,9.12,0,0,1,0,2,1,5,0,1958,1,2.75,0,0,0,0,0,0,0,7,2007,114500,"NAmes"
775,20,1.1,142.26,8,5,2006,2006,375,0,0,19.35,19.35,1973,0,0,19.73,0,0,2,0,3,1,9,1,2006,3,8.95,3.15,0.45,0,0,0,0,0,7,2007,395000,"NridgHt"
776,120,0.32,45,6,5,1998,1998,320,8.66,0,3.38,12.04,1204,0,0,12.04,1,0,2,0,2,1,5,0,1998,2,4.12,0,2.47,0,0,0,0,0,6,2009,162000,"Mitchel"
777,20,0.86,112.1,7,5,2005,2006,240,0.2,0,15.94,16.14,1614,0,0,16.14,0,0,2,0,3,1,7,0,2005,3,8.65,1.44,0.59,0,0,0,0,0,7,2006,221500,"CollgCr"
778,20,1,133.5,5,5,1974,1974,0,7.62,0,1.02,8.64,894,0,0,8.94,1,0,1,0,3,1,5,1,1974,2,4.4,2.41,0,0,0,0,0,0,6,2006,142500,"Sawyer"
779,90,0.6,84,5,5,1977,1977,320,0,0,0,0,2020,0,0,20.2,0,0,2,0,4,2,10,2,1977,2,6.3,0,0,0,0,0,0,0,10,2007,144000,"SawyerW"
780,90,0.78,105.3,6,5,1977,1977,90,9.75,0,0,9.75,1004,0,0,10.04,1,0,1,0,2,1,4,0,1977,2,5.04,0,0,0,0,0,0,0,5,2006,135000,"Mitchel"
781,20,0.63,78.75,7,5,1995,1996,38,0,0,12.37,12.37,1253,0,0,12.53,0,0,2,0,3,1,6,1,1995,2,4.02,2.2,0.21,0,0,0,0,0,6,2007,176000,"Gilbert"
782,60,0.65,71.53,6,5,1992,1992,0,3.87,0,3.74,7.61,810,793,0,16.03,0,0,2,1,3,1,7,0,1992,2,4.84,0,1.24,0,0,0,0,0,7,2006,175900,"SawyerW"
783,20,0.67,162.85,7,5,2001,2002,0,0,0,14.13,14.13,1430,0,0,14.3,0,0,2,0,3,1,6,0,2001,2,6.05,0,0.33,0,0,0,0,0,6,2009,187100,"CollgCr"
784,85,0.69,91.01,5,6,1978,1978,104,10.97,0,0,10.97,1110,0,0,11.1,1,0,1,0,1,1,4,1,1978,2,6.02,3.03,0.3,0,0,0,0,0,7,2009,165500,"Mitchel"
785,75,0.35,63,6,6,1914,2001,0,0,0,7.42,7.42,742,742,0,14.84,0,0,2,0,3,1,9,1,1980,0,0,0,2.91,1.34,0,0,0,0,6,2008,128000,"OldTown"
786,20,0.69,97.9,6,5,1967,1967,0,2.51,6.3,4.91,13.72,1342,0,0,13.42,0,0,2,0,3,1,7,1,1967,2,4.57,0,0,0,0,1.97,0,0,9,2009,161500,"NWAmes"
787,50,0.6,108,5,6,1915,1950,0,6.86,0,0,6.86,966,686,0,16.52,1,0,2,0,4,1,7,0,1961,1,4.16,0,0,1.96,0,0,0,1200,6,2010,139000,"OldTown"
788,60,0.76,101.42,7,5,2004,2004,0,6.56,0,3,9.56,956,1128,0,20.84,1,0,2,1,4,1,8,0,2004,2,6.18,0,0.45,0,0,0,0,0,1,2010,233000,"SawyerW"
789,20,0.5,60,4,7,1954,2000,0,0,0,9.01,9.01,901,0,0,9.01,0,0,1,0,2,1,4,0,1954,1,2.81,0,0,0,0,0,0,0,8,2008,107900,"OldTown"
790,60,0.69,122.05,6,8,1966,2007,157,5.68,0,2.64,8.32,976,1111,0,20.87,0,0,2,1,5,1,9,0,1966,2,4.44,1.33,1.68,0,0,0,0,0,7,2007,187500,"ClearCr"
791,120,0.43,31.82,7,5,2005,2006,11,0.16,0,11.29,11.45,1145,0,0,11.45,0,0,2,0,2,1,5,1,2005,2,3.97,1,0.16,0,0,0,0,0,9,2009,160200,"Blmngtn"
792,80,0.69,113.33,6,5,1976,1976,0,5.39,0,4.9,10.29,1062,0,0,10.62,1,0,1,0,3,1,5,2,1976,2,5.39,1.2,0,0,0,0,0,0,5,2007,146800,"Mitchel"
793,60,0.92,99.2,7,5,1996,1997,0,8.62,0,2.55,11.17,1127,886,0,20.13,1,0,2,1,3,1,8,1,1997,2,4.55,1.8,1.3,0,0,0,0,0,6,2007,269790,"NoRidge"
794,20,0.76,91.58,8,5,2007,2007,140,0,0,14.96,14.96,1496,0,0,14.96,0,0,2,0,3,1,7,0,2007,2,4.74,1.68,1.3,0,0,0,0,0,6,2007,225000,"Somerst"
795,60,0.69,108.32,7,5,1994,1996,0,0,0,7.12,7.12,1086,809,0,18.95,0,0,2,1,3,1,7,1,1994,2,4.09,1.43,0.46,0,0,0,0,500,10,2008,194500,"Gilbert"
796,60,0.7,84,6,6,1980,1981,130,0,0,6.5,6.5,888,676,0,15.64,0,0,2,1,3,1,7,1,1980,2,4.76,0,0.5,0,0,2.04,0,0,4,2010,171000,"SawyerW"
797,20,0.71,81.97,6,5,1977,1977,148,0,0,6.6,6.6,1285,0,0,12.85,0,0,1,1,3,1,7,1,1977,2,5.28,1.38,0,0,0,0,0,0,4,2007,143500,"Sawyer"
798,20,0.57,76.77,5,5,1953,1953,0,5.7,0,2.03,7.73,773,0,0,7.73,0,0,1,0,2,1,4,0,1953,1,2.4,0,0,0,0,0,0,0,4,2008,110000,"NAmes"
799,60,1.04,135.18,9,5,2008,2009,860,0,0,19.26,19.26,1966,1174,0,31.4,0,0,3,1,4,1,11,2,2009,3,8.2,1.44,0.78,0,0,0,0,0,7,2009,485000,"NridgHt"
800,50,0.6,72,5,7,1937,1950,252,5.69,0,1.62,7.31,981,787,0,17.68,1,0,1,1,3,1,7,2,1939,1,2.4,0,0,2.64,0,0,0,0,6,2007,175000,"SWISU"
801,60,0.79,127.98,6,5,1997,1997,0,4.62,0,1.54,6.16,616,1072,0,16.88,1,0,2,1,4,1,8,0,1997,2,6.03,4.03,1.14,1.85,0,0,0,400,5,2008,200000,"ClearCr"
802,30,0.4,48,4,7,1916,1990,0,1.97,0,9.99,11.96,1196,0,0,11.96,1,0,1,0,2,1,5,0,1957,2,4.4,0,0,0,0,0,0,0,7,2007,109900,"IDOTRR"
803,60,0.63,81.99,7,5,2005,2005,0,6.48,0,0.8,7.28,728,728,0,14.56,1,0,2,1,3,1,7,1,2005,2,4.1,0.36,0.18,0,0,0,0,0,10,2008,189000,"CollgCr"
804,60,1.07,138.91,9,5,2008,2009,424,0,0,17.34,17.34,1734,1088,0,28.22,0,0,3,1,4,1,12,1,2009,3,10.2,0.52,1.7,0,0,1.92,0,0,1,2009,582933,"NridgHt"
805,20,0.75,90,5,5,1954,1954,0,8.12,0,1.24,9.36,1128,0,0,11.28,0,0,1,0,2,1,5,0,1954,1,2.86,0,0,0,0,0,0,0,6,2006,118000,"NAmes"
806,20,0.91,122.74,7,5,2008,2008,256,0,0,14.17,14.17,1428,0,0,14.28,0,0,2,0,3,1,6,0,2008,2,5.54,0,0.6,0,0,0,0,0,7,2008,227680,"Somerst"
807,80,0.75,97.5,5,5,1967,1967,0,4,4.8,1,9.8,980,0,0,9.8,0,0,2,0,3,1,6,0,1967,1,3.84,0.68,0,0,0,0,0,0,10,2006,135500,"NAmes"
808,70,1.44,213.84,5,6,1923,2004,0,13.09,0,0.15,13.24,1072,504,0,15.76,2,0,1,1,3,1,6,1,1923,2,5.28,0,3.12,0,0,0,0,0,5,2009,223500,"BrkSide"
809,80,0.85,134,5,5,1966,1966,1047,5.16,1.28,3.8,10.24,1086,0,0,10.86,1,0,1,0,3,1,6,1,1966,2,4.84,0,0,0,0,0,0,0,6,2006,159950,"NAmes"
810,75,0.9,81,5,5,1898,1965,0,0,0,8.49,8.49,1075,1063,0,21.38,0,0,2,0,2,3,11,0,1910,2,3.6,0.4,1.56,0,0,0,0,0,11,2009,106000,"OldTown"
811,20,0.78,101.4,6,6,1974,1999,99,6.63,3.77,0,10.4,1309,0,0,13.09,1,0,1,1,3,1,5,1,1974,2,4.84,2.65,0,0,0,0,6.48,0,1,2006,181000,"NWAmes"
812,120,0.69,44.38,6,5,2004,2004,169,6.62,0,1.86,8.48,848,0,0,8.48,1,0,1,0,1,1,4,1,2004,2,4.2,1.4,0,0,0,0,0,0,6,2008,144500,"CollgCr"
813,20,0.66,87.12,5,5,1952,1952,0,0,0,5.4,5.4,1044,0,0,10.44,0,0,1,0,2,1,4,0,1952,2,5.04,0,0,0,0,0,0,54,6,2010,55993,"IDOTRR"
814,20,0.75,97.5,6,6,1958,1958,243,6.08,0,8.34,14.42,1442,0,0,14.42,0,0,1,1,4,1,7,0,1958,1,3.01,0,0,2.75,0,0,0,500,4,2007,157900,"NAmes"
815,50,0.45,82.48,5,7,1918,1950,0,0,0,6.86,6.86,686,564,0,12.5,0,1,1,1,3,1,7,0,1955,1,2.8,2.07,0,0.96,0,0,0,0,7,2006,116000,"Edwards"
816,20,0.48,121.37,7,5,1998,1998,442,0,0,16.49,16.49,1661,0,0,16.61,0,0,2,0,3,1,6,0,1998,2,5.98,0,0.34,0,0,0,0,0,5,2010,224900,"CollgCr"
817,20,0.69,114.25,5,6,1954,1954,0,4.86,0,5.22,10.08,1008,0,0,10.08,0,0,1,0,2,1,4,1,1954,1,2.75,0,0,1.2,0,0,0,0,7,2006,137000,"NAmes"
818,20,0.69,132.65,8,5,2002,2002,148,12.18,0,3.5,15.68,1689,0,0,16.89,1,0,2,0,3,1,7,2,2002,3,8.57,1.5,0.59,0,0,0,0,0,7,2008,271000,"Mitchel"
819,80,0.8,88.16,6,7,1971,1971,80,5.04,0,5.06,10.1,1052,0,0,10.52,1,0,1,0,3,1,6,0,1971,2,4.4,0,0,0,0,0,0,0,6,2010,155000,"ClearCr"
820,120,0.44,63.71,7,5,2009,2010,128,7.33,0,6.25,13.58,1358,0,0,13.58,1,0,2,0,2,1,6,1,2010,2,4.84,1.92,0.35,0,0,0,0,0,6,2010,224000,"NridgHt"
821,60,0.72,72.26,7,5,2003,2003,0,0,0,7.98,7.98,798,842,0,16.4,0,0,2,1,3,1,6,0,2003,2,5.95,0,0.45,0,0,0,0,0,6,2008,183000,"CollgCr"
822,20,0.6,60,4,4,1953,1953,0,0,0,9.36,9.36,936,0,0,9.36,0,0,1,0,2,1,4,0,1974,2,5.76,0,0.32,1.12,0,0,0,0,2,2009,93000,"OldTown"
823,60,0.69,123.94,7,5,2003,2003,0,0,0,8.47,8.47,847,886,0,17.33,0,0,2,1,3,1,7,1,2003,2,4.33,1,0.48,0,0,0,0,0,10,2007,225000,"Gilbert"
824,50,0.6,99,6,7,1940,1950,0,0,0,7.78,7.78,944,545,0,14.89,0,0,2,0,3,1,7,1,1940,1,2.4,3.35,0,0,0,0,0,0,7,2009,139500,"SWISU"
825,20,0.81,112.16,8,5,2006,2006,0,0,0,14.89,14.89,1489,0,0,14.89,0,0,2,0,3,1,7,1,2006,2,7.76,0,1.4,0,0,0,0,0,6,2006,232600,"Somerst"
826,20,1.14,148.03,10,5,2007,2008,816,16.36,0,4.42,20.78,2084,0,0,20.84,1,0,2,0,2,1,7,1,2007,3,12.2,1.88,0.45,0,0,0,0,0,6,2008,385000,"NridgHt"
827,45,0.5,61.3,5,6,1924,1950,0,7.84,0,0,7.84,784,0,0,7.84,1,0,1,0,2,1,5,0,1980,0,0,0,0,1.16,0,0,0,0,5,2008,109500,"BrkSide"
828,20,0.65,85.29,7,5,2001,2001,0,0.2,0,14.34,14.54,1434,0,0,14.34,0,0,2,0,3,1,6,1,2001,2,5.27,2.9,0.39,0,0,0,0,0,4,2009,189000,"SawyerW"
829,60,0.69,286.98,5,5,1967,1967,0,2.49,7.64,0,10.13,1160,966,0,21.26,0,1,2,1,3,1,7,0,1967,2,5.38,4.86,0,0,0,2.25,0,0,6,2009,185000,"ClearCr"
830,160,0.24,25.44,7,5,2005,2005,0,0,0,6,6,520,623,0.8,12.23,0,0,2,1,2,1,4,0,2005,2,4.8,0,1.66,0,0,0,0,0,7,2006,147400,"Somerst"
831,20,0.8,119,6,5,1957,1957,387,10.4,0,3.52,13.92,1392,0,0,13.92,1,0,1,1,3,1,6,2,1957,2,4.58,0,0,0,0,1.92,0,0,6,2008,166000,"NAmes"
832,160,0.3,31.8,7,5,2005,2005,0,0,0,6,6,520,600,0.8,12,0,0,2,1,2,1,4,0,2005,2,4.8,0,1.66,0,0,0,0,0,6,2006,151000,"Somerst"
833,60,0.44,95.48,7,6,2003,2003,223,4.83,0,4.58,9.41,941,888,0,18.29,1,0,2,1,3,1,7,1,2003,2,6.13,1.92,0.39,0,0,0,0,0,1,2010,237000,"CollgCr"
834,20,1,100.04,6,6,1964,1964,180,1.96,3.45,9.75,15.16,1516,0,0,15.16,0,0,1,1,3,1,6,0,1964,2,4.72,0,0,0,0,1.52,0,0,2,2009,167000,"NAmes"
835,20,0.75,78.75,5,6,1961,1961,136,5.72,0,5.72,11.44,1144,0,0,11.44,1,0,1,0,3,1,6,0,1961,2,4.56,0,0,0,0,0,0,0,9,2008,139950,"NAmes"
836,20,0.6,96,4,7,1950,1995,0,4.42,0,6.25,10.67,1067,0,0,10.67,0,0,2,0,2,1,4,0,1996,2,4.36,2.9,0,0,0,0,0,0,2,2010,128000,"Sawyer"
837,30,0.9,81,5,6,1948,1973,0,3.38,0,12.21,15.59,1559,0,0,15.59,1,0,1,0,2,1,5,0,1948,2,8.12,0,1.16,2.3,0,0,0,0,6,2007,153500,"OldTown"
838,160,0.21,16.8,6,5,1973,1973,158,3.3,0,1.53,4.83,483,504,0,9.87,1,0,1,1,2,1,5,0,1973,1,2.64,0,0,0,0,0,0,0,11,2008,100000,"BrDale"
839,20,0.75,95.25,5,6,1995,2006,0,0,0,10.99,10.99,1099,0,0,10.99,0,0,1,1,3,1,6,0,1999,1,3.52,2.78,0,0,0,0,0,0,6,2008,144000,"CollgCr"
840,50,0.7,117.67,5,6,1946,1995,0,3.52,0,4.16,7.68,768,432,0,12,0,0,1,0,3,1,6,0,1946,1,2.4,0,0,0,0,0,0,0,5,2008,130500,"Edwards"
841,70,0.69,121.55,6,8,1925,1950,0,1.56,0,5.16,6.72,810,672,0,14.82,0,0,2,0,4,1,7,0,1934,1,4,0,0,2.54,0,0,0,0,3,2008,140000,"SWISU"
842,70,0.6,104.4,5,8,1904,2002,0,0,0,6.5,6.5,958,581,0,15.39,0,0,2,0,3,1,8,1,1983,2,6.86,0.7,0.78,0.68,0,0,0,0,6,2008,157500,"OldTown"
843,80,0.82,90.2,6,7,1966,1966,183,3.12,5.39,2.76,11.27,1165,0,0,11.65,1,0,1,1,3,1,6,0,1966,2,4.9,0,1.29,0,0,0,0,0,5,2008,174900,"NAmes"
844,90,0.8,80,5,4,1961,1961,0,0,0,18,18,1800,0,0,18,0,0,2,0,6,2,10,0,1980,0,0,0,0,0,0,0,0,0,7,2007,141000,"NAmes"
